Words,WordCounts,1-s2.0-S0925527314001339-main.txt,2302.12902.txt,2304.12966.txt,5595_raising_the_cost_of_malicious_.txt,978-3-662-49851-4_1.txt,Big_data_A_review.txt,Data_Mining_with_Big_Data.txt,EBSCO-FullText-2024-03-29 (1).txt,EBSCO-FullText-2024-03-29 (2).txt,EBSCO-FullText-2024-03-29.txt,J of Business Logistics - 2013 - Waller - Data Science  Predictive Analytics  and Big Data  A Revolution That Will.txt,provost-fawcett-2013-data-science-and-its-relationship-to-big-data-and-data-driven-decision-making.txt
figure,200,0.0,0.07861837853077881,0.017251885734595546,0.048271128956965115,0.01888122856035351,0.018338517619961102,0.008745014873862101,0.032829161594171,0.04610012666298665,0.03108985609665081,0.023818713000808196,0.011756530353185295
information,199,0.08198850474011947,0.007493285516089697,0.00380317538592369,0.007448953733342549,0.039958691953208995,0.050938312410246656,0.12145373713090404,0.02533014154666052,0.012195318451087267,0.015500027568734469,0.0031504988290317363,0.010885245805241741
machine,198,0.0,0.01891851171792695,0.016323375175554242,0.015045268801029342,0.04413712167952126,0.012860541055795259,0.03066377150801634,0.0767420772057781,0.0865965049113015,0.1621239274656881,0.0,0.0
time,189,0.017823587986982494,0.011775162953855238,0.04792000986263849,0.008938744480011059,0.027471600717831182,0.02716709995213155,0.035626429558398516,0.027863155701326574,0.030488296127718167,0.013285737916058117,0.040956484777412566,0.021770491610483483
ps,188,0.0,0.0,0.410665972451526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
based,187,0.039211893571361484,0.019268448469944934,0.009127620926216856,0.01340811672001659,0.014984509482453372,0.03395887494016444,0.03238766323490774,0.06585836802131735,0.0365859553532618,0.059785820622261523,0.018902992974190416,0.01904918015917305
used,185,0.030300099577870238,0.02247985654826909,0.009888256003401593,0.016387698213353608,0.08241480215349355,0.010187662482049331,0.012955065293963099,0.05319329724798709,0.013719733257473174,0.06642868958029058,0.040956484777412566,0.01632786870786261
algorithm,182,0.0,0.014864544921228318,0.038407941589539404,0.011283951600772005,0.015763257742686165,0.0042868470185984196,0.012265508603206535,0.0703469041052966,0.1077645394451752,0.09783340450515661,0.0,0.0
performance,171,0.017823587986982494,0.07600332452033835,0.0030425403087389518,0.0044693722400055294,0.012487091235377812,0.01697943747008222,0.01619383161745387,0.040528226474656835,0.05183010341712088,0.019928606874087176,0.0031504988290317363,0.008163934353931306
aq,170,0.007766289804114872,0.002332183418377616,0.2767459556873076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
number,168,0.0019250236229918088,0.08671144690894723,0.014787330629653327,0.004827112895696511,0.016183910194588723,0.007335407047984441,0.022737038672041465,0.010943053864723667,0.051039425948306655,0.016740691744350437,0.027221386286637936,0.0
10,162,0.010694152792189496,0.051382529253186496,0.009127620926216856,0.00595916298667404,0.007492254741226686,0.01697943747008222,0.009716298970472324,0.07092439633064945,0.03353712574048998,0.03985721374817435,0.02520399063225389,0.005442622902620871
neurons,158,0.0,0.40130101585407224,0.0,0.0,0.0,0.0,0.0,0.0,0.022558324471242727,0.0,0.0,0.0
models,157,0.0017823587986982494,0.003211408078324156,0.009127620926216856,0.08193849106676804,0.04245611020028456,0.01697943747008222,0.03400704639665313,0.043061240629322886,0.010670903644701359,0.03321434479014529,0.006300997658063473,0.005442622902620871
different,152,0.008911793993491247,0.019268448469944934,0.010648891080586332,0.01340811672001659,0.03746127370613343,0.013583549976065775,0.04696211169061623,0.01266507077333026,0.0365859553532618,0.03985721374817435,0.01575249414515868,0.01632786870786261
training,152,0.0,0.1288414572960115,0.0,0.024451484657039044,0.0,0.004644639476083956,0.004429740957673702,0.020786797366469656,0.03961461821179495,0.06662785422349166,0.008618030636445003,0.0
dormant,150,0.0,0.46112643551253335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
network,142,0.0,0.09729520312076717,0.0,0.005641975800386003,0.006305303097074466,0.0214342350929921,0.03066377150801634,0.04476621170337056,0.046184802619360796,0.013976200643593803,0.0,0.006870572657240916
reward,139,0.0,0.002332183418377616,0.22537395193696907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011857597579998434
irl,139,0.0,0.0,0.3036306923976708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two,139,0.014258870389585995,0.013916101672738008,0.009127620926216856,0.07002016509341996,0.014984509482453372,0.013583549976065775,0.017813214779199258,0.017731099082662363,0.0182929776766309,0.022142896526763527,0.006300997658063473,0.01904918015917305
knowledge,138,0.02317066438307724,0.004281877437765541,0.002281905231554214,0.00148979074666851,0.014984509482453372,0.02716709995213155,0.10849867183694094,0.005066028309332104,0.0030488296127718167,0.004428579305352706,0.05985947775160299,0.029934425964414788
systems,136,0.040994252370059735,0.008563754875531081,0.0030425403087389518,0.00595916298667404,0.05244578318858681,0.040750649928197324,0.05667841066108855,0.015198084927996312,0.006097659225543633,0.022142896526763527,0.0031504988290317363,0.021770491610483483
detection,134,0.007313328888161964,0.0,0.0,0.02241386093561912,0.0,0.0,0.002214870478836851,0.16629437893175725,0.07088931680005413,0.09994178133523748,0.008618030636445003,0.007444010212792148
2021,134,0.0,0.08145719762365558,0.04310243046379147,0.050652622254719115,0.0,0.0,0.0,0.05741468924593198,0.01974469873131014,0.03226519589806092,0.0,0.0
methods,133,0.042776611168757986,0.010704693594413853,0.0007606350771847379,0.02383665194669616,0.004994836494151124,0.030562987446147993,0.030768280073162357,0.007599042463998156,0.019817392483016807,0.046500082706203406,0.03150498829031736,0.013606557256552177
analysis,130,0.017823587986982494,0.004281877437765541,0.008366985849032118,0.00148979074666851,0.07741996565934242,0.04414653742221377,0.030768280073162357,0.002533014154666052,0.010670903644701359,0.03985721374817435,0.018902992974190416,0.02449180306179392
research,130,0.05005061419778703,0.005780763127263149,0.007393665314826664,0.004827112895696511,0.010789273463059149,0.03300933171592998,0.04372507436931051,0.010943053864723667,0.008232165475533331,0.011957636960250312,0.11909356500404097,0.0
fraud,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10897343973705116,0.12520244523599092,0.26846426302169496,0.0,0.015964667065565336
results,124,0.005347076396094748,0.02247985654826909,0.004563810463108428,0.008938744480011059,0.02247676422368006,0.01697943747008222,0.008096915808726936,0.03799521231999078,0.04573244419157725,0.046500082706203406,0.0031504988290317363,0.005442622902620871
pp,118,0.0041602182327122525,0.02123802585352814,0.01509093865403103,0.015647997385735853,0.0,0.011889553112845362,0.06236695520714033,0.05912329031425267,0.014232596212109472,0.015505174702699928,0.0,0.009527752934677478
algorithms,117,0.0,0.008745069469099823,0.008877022737665313,0.0,0.017487732998171156,0.003963184370948455,0.052917416539391804,0.005912329031425267,0.040918714109814736,0.0852784608648496,0.00735360505429602,0.015879588224462466
card,116,0.0,0.0,0.0,0.0,0.017713587129616695,0.0,0.0,0.09881333188773474,0.10541999988611886,0.19631780108728686,0.0055864326665305,0.0
one,116,0.019605946785680742,0.006422816156648312,0.012930796312140546,0.020857070453359137,0.03746127370613343,0.010187662482049331,0.014574448455708485,0.007599042463998156,0.006097659225543633,0.011071448263381764,0.01575249414515868,0.06531147483145044
2012,116,0.019502210368431906,0.011712859754182865,0.0,0.006112871164259761,0.0,0.08824815004559515,0.12624761729370051,0.0,0.002084979905883945,0.0,0.07325326040978253,0.01116601531918822
use,115,0.02317066438307724,0.014986571032179393,0.002281905231554214,0.01340811672001659,0.04495352844736012,0.023771212458115108,0.008096915808726936,0.015198084927996312,0.015244148063859084,0.019928606874087176,0.04410698360644431,0.01904918015917305
set,114,0.003564717597396499,0.006422816156648312,0.053244455402931656,0.00297958149333702,0.007492254741226686,0.003395887494016444,0.004858149485236162,0.007599042463998156,0.0030488296127718167,0.017714317221410824,0.022053491803222153,0.01904918015917305
also,113,0.008911793993491247,0.007493285516089697,0.00380317538592369,0.010428535226679568,0.05744061968273793,0.023771212458115108,0.03400704639665313,0.017731099082662363,0.01676856287024499,0.004428579305352706,0.028354489461285624,0.02449180306179392
transactions,113,0.0,0.0015901906000050086,0.0,0.002213095798055327,0.0,0.010089234827753523,0.016839244404626384,0.04139093556666308,0.0452906021875923,0.23354346556732414,0.0,0.0
credit,113,0.0,0.0,0.0,0.0,0.008856793564808348,0.0,0.0,0.1122878771451531,0.11893538448690331,0.15312788484808376,0.0,0.014476205844592934
control,111,0.20652121822749553,0.015901906000050085,0.0,0.0,0.018549671626532913,0.025223087069383806,0.01924485074814444,0.0,0.00452906021875923,0.009868033756365809,0.0,0.0
conference,111,0.0041602182327122525,0.03622957351484212,0.010652427285198374,0.03303466114766458,0.0,0.023779106225690724,0.041577970138093556,0.017736987094275798,0.017790745265136843,0.010336783135133285,0.0,0.0031759176448924926
step,110,0.0,0.01499154766131398,0.01686634320156409,0.02607999564289309,0.008743866499085578,0.027742290596639185,0.003779815467099414,0.12120274514421796,0.007116298106054736,0.012920978918916607,0.0,0.006351835289784985
example,108,0.04274973502478165,0.0,0.009601985397384851,0.01692592740115801,0.07251098561635635,0.0042868470185984196,0.03884077724348736,0.0,0.0,0.025157161158468843,0.015908308548065356,0.04809400860068642
diffusion,107,0.0,0.0,0.0,0.3894785711849223,0.0,0.0,0.0039939447203925504,0.0,0.0,0.0,0.0,0.0
proposed,106,0.006749958161807629,0.009459255858963475,0.0048009926986924256,0.007522634400514671,0.003152651548537233,0.0,0.014309760037074291,0.12790346200963018,0.046184802619360796,0.041928601930781406,0.0,0.0
new,106,0.021388305584378993,0.009634224234972467,0.002281905231554214,0.01340811672001659,0.02247676422368006,0.023771212458115108,0.014574448455708485,0.002533014154666052,0.010670903644701359,0.013285737916058117,0.03780598594838083,0.059868851928829576
problem,105,0.021388305584378993,0.0010704693594413852,0.03955302401360637,0.01191832597334808,0.002497418247075562,0.006791774988032888,0.004858149485236162,0.002533014154666052,0.007622074031929542,0.015500027568734469,0.0031504988290317363,0.03265573741572522
dataset,104,0.0022499860539358764,0.005405289062264842,0.00384079415895394,0.0018806586001286678,0.0,0.0,0.002044251433867756,0.06714931755505583,0.050033536170974204,0.12578580579234422,0.0,0.003435286328620458
business,103,0.021181663407948262,0.0,0.0,0.0,0.08903842380735796,0.05044617413876761,0.012028031717590275,0.0,0.002264530109379615,0.0,0.13104253775585673,0.10914829461264317
supply,101,0.20488532327635994,0.0,0.0,0.0,0.0040434180618044765,0.005498075000148977,0.0,0.004101049231852285,0.0,0.0,0.1326203093862472,0.004405909937956439
2022,101,0.0,0.049295908600155265,0.028248233802891137,0.026557149576663924,0.0,0.030267704483260563,0.0,0.04515374789090518,0.01811624087503692,0.023025412098186888,0.0,0.0
analytics,98,0.023829371333941793,0.0,0.0,0.0,0.02225960595183949,0.15133852241630283,0.00481121268703611,0.0,0.0,0.01315737834182108,0.1731633534630964,0.04042529430097895
hps,98,0.0,0.0,0.21407056010771036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drift,97,0.0,0.0,0.0,0.0,0.0,0.0,0.011981834161177651,0.5872430703105452,0.0,0.0,0.0,0.0
value,95,0.02317066438307724,0.019268448469944934,0.006845715694662641,0.00148979074666851,0.04245611020028456,0.02716709995213155,0.006477532646981549,0.002533014154666052,0.00914648883831545,0.017714317221410824,0.012601995316126945,0.01632786870786261
2013,95,0.0674995816180763,0.006756611327831053,0.0,0.0037613172002573356,0.0,0.030007929130188935,0.034752274375751846,0.0,0.0019243667758067,0.0027952401287187605,0.07954154274032679,0.0412234359434455
function,94,0.0,0.014311715400045076,0.05536653825366662,0.004426191596110654,0.0,0.0,0.0,0.007525624648484196,0.0452906021875923,0.03618279044000797,0.00468009063413774,0.0
international,92,0.003564717597396499,0.017127509751062163,0.006845715694662641,0.019367279706690627,0.002497418247075562,0.006791774988032888,0.027529513749671584,0.030396169855992625,0.015244148063859084,0.017714317221410824,0.0031504988290317363,0.0027213114513104353
chain,92,0.18179965304803772,0.0,0.0012314980132511848,0.004824059262354202,0.0,0.005498075000148977,0.0,0.0,0.0,0.0,0.12241874712576663,0.004405909937956439
2023,91,0.0,0.003466263728666195,0.0024629960265023696,0.009648118524708404,0.0,0.0,0.0,0.02870734462296599,0.08638305694948187,0.14698589242449978,0.0,0.0
accuracy,91,0.021181663407948262,0.0,0.006779576112693872,0.0,0.0,0.0,0.00481121268703611,0.08654468345756824,0.05434872262511076,0.08881230380729228,0.0,0.004042529430097895
deep,90,0.0,0.0938212454002955,0.0,0.017704766384442617,0.0,0.0,0.002405606343518055,0.015051249296968392,0.02264530109379615,0.01644672292727635,0.01404027190241322,0.0
method,90,0.009751105184215953,0.01610518216200144,0.0,0.026489108378458963,0.0,0.009289278952167912,0.002214870478836851,0.04157359473293931,0.05837943736475045,0.057542237738470066,0.0,0.0
llbracketh,89,0.0,0.0,0.1944110188733288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fraudulent,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05518563943867306,0.049817609016447634,0.3087470857696605,0.0,0.0
networks,88,0.0,0.04977965395527718,0.0,0.018338613492779283,0.006831561645724757,0.013933918428251868,0.05315689149208443,0.024251263594214596,0.006254939717651835,0.01817123297004318,0.0,0.0
section,88,0.004499972107871753,0.016215867186794526,0.032646750351108485,0.011283951600772005,0.0,0.0214342350929921,0.01022125716933878,0.0351734520526483,0.0153949342064536,0.013976200643593803,0.0,0.0
system,87,0.04368229144347865,0.0,0.004438511368832656,0.0,0.04371933249542789,0.05548458119327837,0.022678892802596485,0.023649316125701068,0.001779074526513684,0.015505174702699928,0.011030407581444029,0.006351835289784985
us,85,0.0020801091163561262,0.002498591276885664,0.04971132733092575,0.006954665504771492,0.029146221663618598,0.00792636874189691,0.007559630934198828,0.0,0.001779074526513684,0.0,0.00735360505429602,0.009527752934677478
sample,84,0.004499972107871753,0.012161900390095896,0.045129331367708796,0.02820987900193002,0.009457954645611699,0.0,0.01022125716933878,0.0031975865502407545,0.0,0.0027952401287187605,0.003977077137016339,0.0
πq,84,0.0,0.0,0.1834890515208946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
many,82,0.01732521260692628,0.0023123052509052594,0.002464555104942221,0.0,0.04855173058376617,0.02200622114395332,0.020988035697269043,0.00820729039854275,0.0065857323804266645,0.00956610956820025,0.020416039714978452,0.04408698882444486
management,80,0.07557106517767363,0.0,0.0,0.0,0.034157808228623784,0.032512476332587685,0.006644611436510553,0.003464466227744943,0.00416995981176789,0.0,0.08187129104622752,0.026054035744772514
may,80,0.007129435194792998,0.003211408078324156,0.0015212701543694759,0.00297958149333702,0.06743029267104018,0.003395887494016444,0.019432597940944648,0.015198084927996312,0.00914648883831545,0.008857158610705412,0.022053491803222153,0.01632786870786261
processing,80,0.0382497629169099,0.009459255858963475,0.00192039707947697,0.013164610200900675,0.012610606194148931,0.034294776148787356,0.04292928011122287,0.0,0.0,0.0027952401287187605,0.0,0.044658722272065965
state,80,0.011249930269679383,0.009459255858963475,0.05473131676509364,0.0,0.006305303097074466,0.0,0.0,0.0031975865502407545,0.0038487335516134,0.005590480257437521,0.003977077137016339,0.010305858985861375
large,80,0.0057750708689754265,0.0011561526254526297,0.003286073473256295,0.017699413950887206,0.032367820389177446,0.02200622114395332,0.04547407734408293,0.0,0.0016464330951066661,0.014349164352300376,0.006805346571659484,0.02351306070637059
redo,80,0.0,0.24593409894001778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
class,78,0.0,0.0,0.007909505464809518,0.006639287394165981,0.0037099343253065823,0.005044617413876761,0.0,0.037628123242420985,0.011322650546898076,0.16775657385821877,0.0,0.0
aekelm,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34146978523944543,0.0,0.0,0.0
values,78,0.017823587986982494,0.010704693594413853,0.0060850806174779035,0.00148979074666851,0.007492254741226686,0.003395887494016444,0.03238766323490774,0.002533014154666052,0.010670903644701359,0.028785765484792586,0.0031504988290317363,0.008163934353931306
2020,78,0.0,0.042459116608912884,0.018726109986565792,0.00815049488567968,0.0034157808228623787,0.004644639476083956,0.0,0.03810912850519437,0.018764819152955504,0.01514269414170265,0.0,0.0
neural,77,0.0,0.050886099200160274,0.004519717408462582,0.026557149576663924,0.0,0.0,0.00481121268703611,0.04515374789090518,0.02264530109379615,0.01644672292727635,0.0,0.0
policy,77,0.0,0.00954114360003005,0.06666583177482308,0.013278574788331962,0.0037099343253065823,0.015133852241630281,0.002405606343518055,0.0,0.0,0.0,0.00468009063413774,0.0
work,77,0.007129435194792998,0.017127509751062163,0.0030425403087389518,0.01191832597334808,0.009989672988302249,0.010187662482049331,0.008096915808726936,0.02279712739199447,0.00914648883831545,0.004428579305352706,0.009451496487095208,0.03537704886703566
following,75,0.007129435194792998,0.006422816156648312,0.020537147083987923,0.007448953733342549,0.009989672988302249,0.006791774988032888,0.0032387663234907747,0.005066028309332104,0.01676856287024499,0.022142896526763527,0.0031504988290317363,0.0027213114513104353
lower,75,0.0052954158519870655,0.003180381200010017,0.07231547853540131,0.004426191596110654,0.0,0.0,0.0,0.0,0.00452906021875923,0.00328934458545527,0.0,0.00808505886019579
