Words,WordCounts,1-s2.0-S0925527314001339-main.txt,2302.12902.txt,2304.12966.txt,5595_raising_the_cost_of_malicious_.txt,978-3-662-49851-4_1.txt,Big_data_A_review.txt,Data_Mining_with_Big_Data.txt,EBSCO-FullText-2024-03-29 (1).txt,EBSCO-FullText-2024-03-29 (2).txt,EBSCO-FullText-2024-03-29.txt,J of Business Logistics - 2013 - Waller - Data Science  Predictive Analytics  and Big Data  A Revolution That Will.txt,provost-fawcett-2013-data-science-and-its-relationship-to-big-data-and-data-driven-decision-making.txt
ai,50,0.0,0.0,0.0,0.06639287394165981,0.0074198686506131645,0.005044617413876761,0.007216819030554164,0.0,0.002264530109379615,0.009868033756365809,0.0,0.04042529430097895
sdm,15,0.0,0.0,0.0,0.06417576464115711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
process,278,0.09802973392840372,0.0021409387188827704,0.002281905231554214,0.06257121136007741,0.2921979349078408,0.030562987446147993,0.025910130587926197,0.005066028309332104,0.015244148063859084,0.015500027568734469,0.006300997658063473,0.03537704886703566
using,259,0.014258870389585995,0.04067783565877264,0.0030425403087389518,0.06257121136007741,0.04495352844736012,0.030562987446147993,0.017813214779199258,0.08105645294931367,0.04573244419157725,0.12621451020255212,0.028354489461285624,0.0027213114513104353
xt,18,0.0,0.0,0.0,0.06246354443531773,0.0,0.0,0.0,0.0,0.003759720745207121,0.0,0.0,0.0
edits,18,0.0,0.0,0.0,0.06246354443531773,0.0,0.0,0.0,0.0,0.0,0.0,0.007770192047231257,0.0
attacks,24,0.0,0.0,0.0,0.06117935997193106,0.0,0.0,0.0031667223066778206,0.004953338169865961,0.0,0.004330068758414435,0.0,0.0
prompts,14,0.0,0.0,0.0,0.05989738033174663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,74,0.0,0.04679456033699363,0.0024629960265023696,0.05547668151707332,0.0,0.0,0.0,0.012303147695556852,0.012340436707068837,0.050190304730317,0.0,0.0
arxiv,47,0.0,0.04605293184665398,0.0014874305989240823,0.055352754260318576,0.0,0.0,0.0,0.0,0.0,0.025980412550486606,0.0,0.0
man,36,0.0,0.001464107469272858,0.0010403394436980995,0.052978216756917926,0.0034157808228623787,0.0,0.008859481915347404,0.0,0.002084979905883945,0.00302853882834053,0.0,0.003722005106396074
realistic,15,0.0,0.0,0.0,0.05144056600555577,0.006159475199043561,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x0,12,0.0,0.0,0.0,0.05134061171292569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbations,12,0.0,0.0,0.0,0.05134061171292569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldm,12,0.0,0.0,0.0,0.05134061171292569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,134,0.0,0.08145719762365558,0.04310243046379147,0.050652622254719115,0.0,0.0,0.0,0.05741468924593198,0.01974469873131014,0.03226519589806092,0.0,0.0
figure,200,0.0,0.07861837853077881,0.017251885734595546,0.048271128956965115,0.01888122856035351,0.018338517619961102,0.008745014873862101,0.032829161594171,0.04610012666298665,0.03108985609665081,0.023818713000808196,0.011756530353185295
inpainting,11,0.0,0.0,0.0,0.04706222740351521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edited,11,0.0,0.0,0.0,0.04706222740351521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cost,50,0.0020801091163561262,0.002498591276885664,0.0,0.04694399215720757,0.0029146221663618596,0.00792636874189691,0.003779815467099414,0.008868493547137899,0.012453521685595789,0.007752587351349964,0.00735360505429602,0.0
guided,16,0.0,0.0,0.0,0.045440360752260614,0.00544101274194597,0.0,0.0,0.0,0.0,0.004824173215150945,0.0,0.0
model,318,0.003564717597396499,0.006422816156648312,0.047159374785453755,0.04469372240005529,0.027471600717831182,0.01697943747008222,0.038865195881889296,0.23810333053860888,0.0548789330298927,0.10185732402311223,0.0031504988290317363,0.0027213114513104353
perturbation,13,0.0,0.0,0.0,0.044091913719047804,0.0,0.0,0.0039939447203925504,0.0,0.0,0.0,0.0,0.0
xim,10,0.0,0.0,0.0,0.04278384309410474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni00000092,10,0.0,0.0,0.0,0.04278384309410474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
source,50,0.002437776296053988,0.002928214938545716,0.0,0.03871485070697848,0.0034157808228623787,0.02322319738041978,0.04208253909790017,0.0,0.0,0.00605707765668106,0.0043090153182225015,0.0
im,26,0.0,0.008665659321665489,0.0,0.038592474098833617,0.0040434180618044765,0.0,0.0,0.0,0.0024680873414137674,0.007170043532902428,0.0,0.004405909937956439
text,27,0.0,0.0,0.0,0.038592474098833617,0.008086836123608953,0.010996150000297954,0.010487379329194477,0.0,0.004936174682827535,0.0,0.0051007811302402764,0.0
cow,9,0.0,0.0,0.0,0.03850545878469427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
beach,9,0.0,0.0,0.0,0.03850545878469427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immunizing,9,0.0,0.0,0.0,0.03850545878469427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ldms,9,0.0,0.0,0.0,0.03850545878469427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
generate,27,0.0026477079259935327,0.0015901906000050086,0.0,0.03762262856694056,0.0037099343253065823,0.005044617413876761,0.00962242537407222,0.0,0.00452906021875923,0.0,0.0,0.0
generative,33,0.0,0.0,0.0188825059849954,0.03698354642606975,0.004428396782404174,0.0,0.0,0.013474545257418372,0.0,0.003926356021745737,0.0,0.0
noise,22,0.0,0.0,0.0,0.03698354642606975,0.0,0.006021553365968497,0.008614421542747457,0.0,0.0027030769201568934,0.011779068065237212,0.0,0.0
zhang,30,0.0,0.003466263728666195,0.0012314980132511848,0.03618044446765651,0.0,0.0,0.020974758658388954,0.0,0.004936174682827535,0.007170043532902428,0.0,0.0
without,65,0.0,0.008107933593397263,0.00192039707947697,0.03573251340244469,0.012610606194148931,0.0,0.02044251433867756,0.006395173100481509,0.0173193009822603,0.025157161158468843,0.0,0.013741145314481833
original,35,0.0,0.00954114360003005,0.003389788056346936,0.035409532768885234,0.0,0.0,0.007216819030554164,0.0,0.00452906021875923,0.01315737834182108,0.0,0.004042529430097895
quality,217,0.4977690900867841,0.0,0.0,0.035409532768885234,0.014839737301226329,0.0,0.00962242537407222,0.0,0.00452906021875923,0.00328934458545527,0.00936018126827548,0.0
imperceptible,8,0.0,0.0,0.0,0.03422707447528379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
learning,478,0.0019250236229918088,0.1618613675633682,0.07475817151658071,0.03378979026987557,0.04045977548647181,0.01100311057197666,0.04722308031885535,0.08480866745160842,0.13336108070363997,0.1602323352673542,0.003402673285829742,0.0
denoising,10,0.0,0.0026401382621978435,0.0,0.03306893528928586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manipulation,10,0.0,0.0,0.0,0.03306893528928586,0.0,0.008375403207944773,0.0,0.0,0.0,0.0,0.0,0.0
preprint,18,0.0,0.023761244359780595,0.0,0.03306893528928586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conference,111,0.0041602182327122525,0.03622957351484212,0.010652427285198374,0.03303466114766458,0.0,0.023779106225690724,0.041577970138093556,0.017736987094275798,0.017790745265136843,0.010336783135133285,0.0,0.0031759176448924926
generating,13,0.0,0.0,0.0,0.032457400537329005,0.01088202548389194,0.0,0.0,0.0,0.0033211739344298427,0.0,0.0,0.0
target,33,0.0,0.022530714236330268,0.0,0.03135638520530231,0.0,0.005498075000148977,0.0026218448322986193,0.0,0.00987234936565507,0.0,0.0,0.004405909937956439
edit,7,0.0,0.0,0.0,0.029948690165873315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
goodfellow,7,0.0,0.0,0.0,0.029948690165873315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rombach,7,0.0,0.0,0.0,0.029948690165873315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
disrupt,7,0.0,0.0,0.0,0.029948690165873315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
given,59,0.0041602182327122525,0.006246478192214159,0.0142032363802645,0.02955732839527884,0.011658488665447438,0.0,0.001889907733549707,0.017736987094275798,0.005337223579541052,0.0,0.01470721010859204,0.0031759176448924926
stable,11,0.0,0.002332183418377616,0.0,0.029211660483596108,0.0,0.0,0.0,0.0,0.0,0.004824173215150945,0.0,0.0
generation,16,0.0,0.0,0.0,0.02913302855806241,0.0,0.0,0.009500166920033462,0.0,0.002981010600856927,0.0,0.012321673035434192,0.0
black,13,0.0,0.0,0.0014874305989240823,0.02913302855806241,0.004883729965176619,0.0,0.0,0.0,0.002981010600856927,0.0,0.0,0.0
sample,84,0.004499972107871753,0.012161900390095896,0.045129331367708796,0.02820987900193002,0.009457954645611699,0.0,0.01022125716933878,0.0031975865502407545,0.0,0.0027952401287187605,0.003977077137016339,0.0
via,46,0.012480654698136756,0.002498591276885664,0.004438511368832656,0.027818662019085966,0.008743866499085578,0.011889553112845362,0.001889907733549707,0.0,0.003558149053027368,0.0025841957837833213,0.0,0.02223142351424745
neural,77,0.0,0.050886099200160274,0.004519717408462582,0.026557149576663924,0.0,0.0,0.00481121268703611,0.04515374789090518,0.02264530109379615,0.01644672292727635,0.0,0.0
2022,101,0.0,0.049295908600155265,0.028248233802891137,0.026557149576663924,0.0,0.030267704483260563,0.0,0.04515374789090518,0.01811624087503692,0.023025412098186888,0.0,0.0
method,90,0.009751105184215953,0.01610518216200144,0.0,0.026489108378458963,0.0,0.009289278952167912,0.002214870478836851,0.04157359473293931,0.05837943736475045,0.057542237738470066,0.0,0.0
ieee,66,0.002437776296053988,0.00732053734636429,0.0,0.026489108378458963,0.0,0.05573567371300747,0.04208253909790017,0.031180196049704487,0.00833991962353578,0.00908561648502159,0.0,0.0
vision,18,0.0,0.007592581775300947,0.0,0.026416818875764105,0.004428396782404174,0.0,0.0028714738475824854,0.0,0.005406153840313787,0.0,0.0,0.0
step,110,0.0,0.01499154766131398,0.01686634320156409,0.02607999564289309,0.008743866499085578,0.027742290596639185,0.003779815467099414,0.12120274514421796,0.007116298106054736,0.012920978918916607,0.0,0.006351835289784985
appendix,25,0.0,0.020989650765398542,0.013257291290409945,0.025965920429863208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playing,12,0.0,0.0,0.009379912433426344,0.025720283002777886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facial,6,0.0,0.0,0.0,0.025670305856462846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deepfake,6,0.0,0.0,0.0,0.025670305856462846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gans,6,0.0,0.0,0.0,0.025670305856462846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adversary,6,0.0,0.0,0.0,0.025670305856462846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
backward,6,0.0,0.0,0.0,0.025670305856462846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manipulated,6,0.0,0.0,0.0,0.025670305856462846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training,152,0.0,0.1288414572960115,0.0,0.024451484657039044,0.0,0.004644639476083956,0.004429740957673702,0.020786797366469656,0.03961461821179495,0.06662785422349166,0.008618030636445003,0.0
2014,42,0.03656664444080982,0.002928214938545716,0.003121018331094299,0.024451484657039044,0.006831561645724757,0.0,0.002214870478836851,0.003464466227744943,0.01250987943530367,0.0,0.0,0.0
input,74,0.008320436465424505,0.008745069469099823,0.0017754045475330625,0.024341329266700223,0.017487732998171156,0.00792636874189691,0.0,0.011824658062850534,0.05515131032192421,0.005168391567566643,0.00735360505429602,0.0
metrics,34,0.0,0.003466263728666195,0.0012314980132511848,0.024120296311771008,0.0,0.0,0.0,0.02870734462296599,0.012340436707068837,0.03226519589806092,0.0,0.0
2019,64,0.0,0.03292950542232885,0.007388988079507108,0.024120296311771008,0.0,0.0,0.0,0.01640419692740914,0.007404262024241302,0.0788704788619267,0.0,0.0
methods,133,0.042776611168757986,0.010704693594413853,0.0007606350771847379,0.02383665194669616,0.004994836494151124,0.030562987446147993,0.030768280073162357,0.007599042463998156,0.019817392483016807,0.046500082706203406,0.03150498829031736,0.013606557256552177
forward,20,0.0,0.0,0.011899444791392658,0.023306422846449928,0.0,0.019922090581724086,0.0,0.0,0.0,0.0,0.006160836517717096,0.0
