Words,WordCounts,1-s2.0-S0925527314001339-main.txt,2302.12902.txt,2304.12966.txt,5595_raising_the_cost_of_malicious_.txt,978-3-662-49851-4_1.txt,Big_data_A_review.txt,Data_Mining_with_Big_Data.txt,EBSCO-FullText-2024-03-29 (1).txt,EBSCO-FullText-2024-03-29 (2).txt,EBSCO-FullText-2024-03-29.txt,J of Business Logistics - 2013 - Waller - Data Science  Predictive Analytics  and Big Data  A Revolution That Will.txt,provost-fawcett-2013-data-science-and-its-relationship-to-big-data-and-data-driven-decision-making.txt
organizations,33,0.02308567022832225,0.0,0.0,0.002412029631177101,0.056607852865262674,0.043984600001191816,0.0026218448322986193,0.0,0.0,0.0,0.0051007811302402764,0.0
discipline,15,0.0,0.0,0.0,0.0,0.055435276791392055,0.0,0.0,0.0,0.0,0.0,0.04662115228338754,0.0
techniques,73,0.008911793993491247,0.0010704693594413852,0.0007606350771847379,0.0044693722400055294,0.054943201435662364,0.010187662482049331,0.009716298970472324,0.01266507077333026,0.013719733257473174,0.011071448263381764,0.006300997658063473,0.029934425964414788
emerged,12,0.0,0.0,0.0,0.003245740053732901,0.05441012741945969,0.0,0.0,0.0,0.0,0.004824173215150945,0.0,0.0
air,15,0.011649434706172307,0.0,0.0,0.0,0.05441012741945969,0.0,0.0,0.0,0.006642347868859685,0.0,0.0,0.0
action,57,0.009481381797167135,0.00569443633147571,0.05125251624498751,0.0,0.053140761388850086,0.0,0.0,0.0,0.0,0.0,0.0,0.004825401948197645
term,24,0.008657126335620843,0.0,0.006157490066255924,0.0,0.052564434803458196,0.005498075000148977,0.0026218448322986193,0.0,0.0024680873414137674,0.0,0.0,0.0
systems,136,0.040994252370059735,0.008563754875531081,0.0030425403087389518,0.00595916298667404,0.05244578318858681,0.040750649928197324,0.05667841066108855,0.015198084927996312,0.006097659225543633,0.022142896526763527,0.0031504988290317363,0.021770491610483483
internet,38,0.0,0.0,0.0,0.0018806586001286678,0.050442424776595725,0.017147388074393678,0.01022125716933878,0.009592759650722262,0.0057731003274200995,0.005590480257437521,0.007954154274032678,0.006870572657240916
developments,7,0.0,0.0,0.0,0.0,0.05020463811009749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kodak,7,0.0,0.0,0.0,0.0,0.05020463811009749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ingredients,7,0.0,0.0,0.0,0.0,0.05020463811009749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
like,53,0.012480654698136756,0.003747886915328495,0.003550809095066125,0.0,0.049548576828151614,0.023779106225690724,0.015119261868397656,0.0029561645157126335,0.003558149053027368,0.0,0.011030407581444029,0.009527752934677478
many,82,0.01732521260692628,0.0023123052509052594,0.002464555104942221,0.0,0.04855173058376617,0.02200622114395332,0.020988035697269043,0.00820729039854275,0.0065857323804266645,0.00956610956820025,0.020416039714978452,0.04408698882444486
use,115,0.02317066438307724,0.014986571032179393,0.002281905231554214,0.01340811672001659,0.04495352844736012,0.023771212458115108,0.008096915808726936,0.015198084927996312,0.015244148063859084,0.019928606874087176,0.04410698360644431,0.01904918015917305
using,259,0.014258870389585995,0.04067783565877264,0.0030425403087389518,0.06257121136007741,0.04495352844736012,0.030562987446147993,0.017813214779199258,0.08105645294931367,0.04573244419157725,0.12621451020255212,0.028354489461285624,0.0027213114513104353
sales,28,0.0031604605990557116,0.0,0.0,0.0,0.04428396782404174,0.01806466009790549,0.0,0.0,0.0,0.0,0.06145075933183549,0.014476205844592934
machine,198,0.0,0.01891851171792695,0.016323375175554242,0.015045268801029342,0.04413712167952126,0.012860541055795259,0.03066377150801634,0.0767420772057781,0.0865965049113015,0.1621239274656881,0.0,0.0
computers,13,0.0,0.0020933150839388174,0.0,0.0,0.043953569686589575,0.0,0.006333444613355641,0.0,0.0,0.0,0.0,0.005321555688521779
system,87,0.04368229144347865,0.0,0.004438511368832656,0.0,0.04371933249542789,0.05548458119327837,0.022678892802596485,0.023649316125701068,0.001779074526513684,0.015505174702699928,0.011030407581444029,0.006351835289784985
photography,8,0.0,0.0,0.0,0.0,0.04311632639330492,0.008375403207944773,0.0,0.0,0.0,0.0,0.0,0.0
statisticians,6,0.0,0.0,0.0,0.0,0.04303254695151214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camera,6,0.0,0.0,0.0,0.0,0.04303254695151214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visicalc,6,0.0,0.0,0.0,0.0,0.04303254695151214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
analog,6,0.0,0.0,0.0,0.0,0.04303254695151214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
booking,6,0.0,0.0,0.0,0.0,0.04303254695151214,0.0,0.0,0.0,0.0,0.0,0.0,0.0
value,95,0.02317066438307724,0.019268448469944934,0.006845715694662641,0.00148979074666851,0.04245611020028456,0.02716709995213155,0.006477532646981549,0.002533014154666052,0.00914648883831545,0.017714317221410824,0.012601995316126945,0.01632786870786261
models,157,0.0017823587986982494,0.003211408078324156,0.009127620926216856,0.08193849106676804,0.04245611020028456,0.01697943747008222,0.03400704639665313,0.043061240629322886,0.010670903644701359,0.03321434479014529,0.006300997658063473,0.005442622902620871
particular,36,0.014626657776323928,0.0,0.005201697218490497,0.006112871164259761,0.04098936987434855,0.004644639476083956,0.0,0.003464466227744943,0.002084979905883945,0.0,0.0,0.026054035744772514
big,325,0.01799988843148701,0.0,0.0,0.0,0.04098447013098403,0.3729556906180625,0.25144292636573395,0.006395173100481509,0.0038487335516134,0.013976200643593803,0.19885385685081697,0.12023502150171604
ing,62,0.006240327349068378,0.01374225202287115,0.012427831832731438,0.013909331009542983,0.04080471032906604,0.0,0.0,0.0029561645157126335,0.001779074526513684,0.0025841957837833213,0.011030407581444029,0.019055505869354956
part,40,0.010400545581780631,0.004997182553771328,0.0017754045475330625,0.005215999128578618,0.04080471032906604,0.0,0.005669723200649121,0.0,0.008895372632568422,0.0025841957837833213,0.00367680252714801,0.006351835289784985
learning,478,0.0019250236229918088,0.1618613675633682,0.07475817151658071,0.03378979026987557,0.04045977548647181,0.01100311057197666,0.04722308031885535,0.08480866745160842,0.13336108070363997,0.1602323352673542,0.003402673285829742,0.0
information,199,0.08198850474011947,0.007493285516089697,0.00380317538592369,0.007448953733342549,0.039958691953208995,0.050938312410246656,0.12145373713090404,0.02533014154666052,0.012195318451087267,0.015500027568734469,0.0031504988290317363,0.010885245805241741
refers,15,0.017427115149998895,0.0,0.0,0.0,0.03906983972141295,0.0,0.0031667223066778206,0.004953338169865961,0.0,0.0,0.0,0.0
bottlenecks,9,0.0,0.002332183418377616,0.0,0.0,0.03808708919362179,0.007398467255853038,0.0,0.0,0.0,0.0,0.0,0.0
approaches,43,0.0019250236229918088,0.0023123052509052594,0.002464555104942221,0.0,0.03776245712070702,0.0036677035239922203,0.017490029747724203,0.0027357634661809168,0.009878598570639998,0.004783054784100125,0.006805346571659484,0.0029391325882963237
ﬁrst,63,0.004875552592107976,0.0,0.02392780720505629,0.01630098977135936,0.03757358905148617,0.0,0.0,0.0,0.01250987943530367,0.02422831062672424,0.0043090153182225015,0.014888020425584295
different,152,0.008911793993491247,0.019268448469944934,0.010648891080586332,0.01340811672001659,0.03746127370613343,0.013583549976065775,0.04696211169061623,0.01266507077333026,0.0365859553532618,0.03985721374817435,0.01575249414515868,0.01632786870786261
one,116,0.019605946785680742,0.006422816156648312,0.012930796312140546,0.020857070453359137,0.03746127370613343,0.010187662482049331,0.014574448455708485,0.007599042463998156,0.006097659225543633,0.011071448263381764,0.01575249414515868,0.06531147483145044
equals,7,0.0,0.0,0.0,0.0,0.03695685119426137,0.0,0.0,0.0,0.0,0.005461184651441412,0.0,0.0
moreover,15,0.0,0.0017331318643330975,0.0012314980132511848,0.0,0.03639076255624029,0.0,0.0,0.00820209846370457,0.0024680873414137674,0.0,0.0,0.004405909937956439
today,20,0.005771417557080562,0.0,0.0,0.0,0.03639076255624029,0.016494225000446932,0.0026218448322986193,0.0,0.0,0.0,0.010201562260480553,0.013217729813869315
software,29,0.0,0.0,0.0,0.0,0.03639076255624029,0.043984600001191816,0.018352913826090334,0.0,0.0,0.003585021766451214,0.010201562260480553,0.008811819875912877
social,55,0.0,0.0,0.0,0.0,0.03639076255624029,0.021992300000595908,0.08914272429815305,0.02050524615926142,0.0,0.003585021766451214,0.0,0.008811819875912877
know,16,0.002885708778540281,0.0,0.0012314980132511848,0.0,0.03639076255624029,0.0,0.0026218448322986193,0.0,0.0,0.0,0.0051007811302402764,0.013217729813869315
lotus,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cells,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ov,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cameras,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ioe,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
veracity,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chipcard,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
checks,5,0.0,0.0,0.0,0.0,0.03586045579292678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
end,47,0.0057750708689754265,0.004624610501810519,0.004107591841570369,0.0064361505275953475,0.03506513875494223,0.0036677035239922203,0.0034980059495448405,0.019150344263266415,0.0065857323804266645,0.004783054784100125,0.006805346571659484,0.0
related,57,0.005347076396094748,0.005352346797206926,0.005324445540293166,0.0044693722400055294,0.03496385545905787,0.013583549976065775,0.01133568213221771,0.002533014154666052,0.0015244148063859083,0.002214289652676353,0.009451496487095208,0.021770491610483483
1000,14,0.0,0.00837326033575527,0.0,0.0,0.03418610975623634,0.0,0.0031667223066778206,0.0,0.005962021201713854,0.0,0.0,0.0
devices,11,0.0,0.0,0.0,0.0,0.03418610975623634,0.0066406968605746955,0.0031667223066778206,0.0,0.0,0.0,0.012321673035434192,0.0
later,12,0.0,0.0020933150839388174,0.0044622917967722464,0.0,0.03418610975623634,0.0,0.0,0.004953338169865961,0.0,0.0,0.0,0.0
scientist,31,0.0034854230299997788,0.0,0.0,0.0,0.03418610975623634,0.0,0.0,0.0,0.0,0.0,0.08625171124803935,0.04789400119669601
photos,12,0.0,0.0,0.0,0.002913302855806241,0.03418610975623634,0.0066406968605746955,0.009500166920033462,0.0,0.0,0.0,0.0,0.0
rather,24,0.0,0.001464107469272858,0.004161357774792398,0.00407524744283984,0.034157808228623784,0.0,0.002214870478836851,0.0,0.00416995981176789,0.0,0.008618030636445003,0.007444010212792148
people,26,0.0,0.0,0.0,0.00203762372141992,0.034157808228623784,0.0,0.006644611436510553,0.006928932455489886,0.002084979905883945,0.00605707765668106,0.017236061272890006,0.01116601531918822
management,80,0.07557106517767363,0.0,0.0,0.0,0.034157808228623784,0.032512476332587685,0.006644611436510553,0.003464466227744943,0.00416995981176789,0.0,0.08187129104622752,0.026054035744772514
scientists,21,0.0,0.0,0.0,0.0,0.03264607645167582,0.0,0.0,0.0,0.0,0.0,0.027455400059353992,0.0652167866899914
overlapping,8,0.0,0.0,0.0,0.0,0.03264607645167582,0.0,0.0,0.0,0.0,0.004824173215150945,0.0,0.005928798789999217
large,80,0.0057750708689754265,0.0011561526254526297,0.003286073473256295,0.017699413950887206,0.032367820389177446,0.02200622114395332,0.04547407734408293,0.0,0.0016464330951066661,0.014349164352300376,0.006805346571659484,0.02351306070637059
discovery,29,0.0,0.0,0.0,0.0,0.03234734449443581,0.03848652500104285,0.028840293155284812,0.004101049231852285,0.0,0.003585021766451214,0.0,0.004405909937956439
service,22,0.02019996144978197,0.0,0.0,0.0,0.03234734449443581,0.005498075000148977,0.0,0.0,0.004936174682827535,0.0,0.015302343390720828,0.004405909937956439
stored,16,0.002885708778540281,0.0017331318643330975,0.0,0.0,0.03234734449443581,0.016494225000446932,0.0052436896645972385,0.0,0.0,0.0,0.0,0.004405909937956439
consider,66,0.006240327349068378,0.008745069469099823,0.03195728185559512,0.003477332752385746,0.03206084382998045,0.003963184370948455,0.001889907733549707,0.0,0.001779074526513684,0.0025841957837833213,0.0,0.009527752934677478
things,13,0.0,0.0,0.0,0.0,0.03099877747682922,0.0,0.0,0.004491515085806124,0.005406153840313787,0.003926356021745737,0.0,0.00965080389639529
000,14,0.0,0.0,0.0,0.0026416818875764103,0.03099877747682922,0.0,0.008614421542747457,0.0,0.005406153840313787,0.003926356021745737,0.0,0.0
