Words,WordCounts,1-s2.0-S0925527314001339-main.txt,2302.12902.txt,2304.12966.txt,5595_raising_the_cost_of_malicious_.txt,978-3-662-49851-4_1.txt,Big_data_A_review.txt,Data_Mining_with_Big_Data.txt,EBSCO-FullText-2024-03-29 (1).txt,EBSCO-FullText-2024-03-29 (2).txt,EBSCO-FullText-2024-03-29.txt,J of Business Logistics - 2013 - Waller - Data Science  Predictive Analytics  and Big Data  A Revolution That Will.txt,provost-fawcett-2013-data-science-and-its-relationship-to-big-data-and-data-driven-decision-making.txt
exactly,9,0.0,0.0,0.0014874305989240823,0.002913302855806241,0.004883729965176619,0.0,0.0,0.0,0.0,0.0,0.0,0.03192933413113067
increasingly,10,0.0069708460599995576,0.0,0.0,0.002913302855806241,0.0,0.0,0.0,0.004953338169865961,0.0,0.0,0.0,0.03192933413113067
well,43,0.006240327349068378,0.003747886915328495,0.0026631068212995936,0.006954665504771492,0.014573110831809299,0.0,0.011339446401298242,0.0029561645157126335,0.003558149053027368,0.0,0.022060815162888058,0.03175917644892493
fawcettoriginal,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
retention,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
contracts,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
lab,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
dillman,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
ahead,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
forsythe,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
busi,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
spend,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
chemist,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03126027259960215
tools,46,0.015749902377551136,0.0013513222655662106,0.00192039707947697,0.005641975800386003,0.018915909291223398,0.0214342350929921,0.014309760037074291,0.0,0.0,0.0,0.023862462822098036,0.030917576957584125
need,56,0.016041229188284243,0.003211408078324156,0.0015212701543694759,0.0044693722400055294,0.02247676422368006,0.013583549976065775,0.004858149485236162,0.002533014154666052,0.0030488296127718167,0.004428579305352706,0.022053491803222153,0.029934425964414788
techniques,73,0.008911793993491247,0.0010704693594413852,0.0007606350771847379,0.0044693722400055294,0.054943201435662364,0.010187662482049331,0.009716298970472324,0.01266507077333026,0.013719733257473174,0.011071448263381764,0.006300997658063473,0.029934425964414788
knowledge,138,0.02317066438307724,0.004281877437765541,0.002281905231554214,0.00148979074666851,0.014984509482453372,0.02716709995213155,0.10849867183694094,0.005066028309332104,0.0030488296127718167,0.004428579305352706,0.05985947775160299,0.029934425964414788
could,29,0.009751105184215953,0.005856429877091432,0.0,0.010188118607099601,0.0034157808228623787,0.004644639476083956,0.011074352394184256,0.0,0.0,0.00302853882834053,0.0,0.02977604085116859
customers,23,0.007313328888161964,0.0,0.0,0.0,0.020494684937174275,0.004644639476083956,0.004429740957673702,0.003464466227744943,0.0,0.00302853882834053,0.0043090153182225015,0.02977604085116859
likely,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0035280772163281205,0.0,0.0,0.0,0.006863850014838498,0.029643993949996082
confusion,9,0.0,0.004664366836755232,0.0,0.0,0.0,0.0,0.0,0.0,0.006642347868859685,0.0,0.0,0.029643993949996082
reason,8,0.0,0.0,0.0,0.0,0.0,0.014796934511706076,0.0,0.0,0.0,0.0,0.006863850014838498,0.029643993949996082
fawcett,17,0.023298869412344613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04118310008903099,0.029643993949996082
might,27,0.02474984659329464,0.0013513222655662106,0.000960198539738485,0.0037613172002573356,0.0,0.0,0.002044251433867756,0.0,0.0019243667758067,0.0027952401287187605,0.003977077137016339,0.027482290628963665
embrace,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007770192047231257,0.026846685232395865
analytic,12,0.010456269089999337,0.0,0.0,0.0,0.0,0.019922090581724086,0.0031667223066778206,0.0,0.0,0.0,0.0,0.026607778442608896
creating,10,0.0,0.0,0.0,0.005826605711612482,0.0,0.0066406968605746955,0.0,0.009906676339731923,0.0,0.0,0.0,0.026607778442608896
industries,8,0.0034854230299997788,0.0,0.0,0.0,0.0,0.0,0.0,0.004953338169865961,0.0,0.0,0.006160836517717096,0.026607778442608896
ii,22,0.002885708778540281,0.0,0.0,0.0,0.02426050837082686,0.010996150000297954,0.015731068993791713,0.004101049231852285,0.0,0.0,0.0,0.02643545962773863
higher,29,0.0,0.017331318643330977,0.0012314980132511848,0.004824059262354202,0.0,0.0,0.0,0.02050524615926142,0.012340436707068837,0.0,0.0,0.02643545962773863
perspective,30,0.019502210368431906,0.001464107469272858,0.003121018331094299,0.0,0.020494684937174275,0.004644639476083956,0.006644611436510553,0.0,0.0,0.0,0.0043090153182225015,0.026054035744772514
management,80,0.07557106517767363,0.0,0.0,0.0,0.034157808228623784,0.032512476332587685,0.006644611436510553,0.003464466227744943,0.00416995981176789,0.0,0.08187129104622752,0.026054035744772514
particular,36,0.014626657776323928,0.0,0.005201697218490497,0.006112871164259761,0.04098936987434855,0.004644639476083956,0.0,0.003464466227744943,0.002084979905883945,0.0,0.0,0.026054035744772514
analysis,130,0.017823587986982494,0.004281877437765541,0.008366985849032118,0.00148979074666851,0.07741996565934242,0.04414653742221377,0.030768280073162357,0.002533014154666052,0.010670903644701359,0.03985721374817435,0.018902992974190416,0.02449180306179392
also,113,0.008911793993491247,0.007493285516089697,0.00380317538592369,0.010428535226679568,0.05744061968273793,0.023771212458115108,0.03400704639665313,0.017731099082662363,0.01676856287024499,0.004428579305352706,0.028354489461285624,0.02449180306179392
far,16,0.0052954158519870655,0.0015901906000050086,0.003389788056346936,0.002213095798055327,0.0074198686506131645,0.0,0.002405606343518055,0.0,0.0,0.0,0.0,0.02425517658058737
era,11,0.0,0.0,0.0,0.0,0.004428396782404174,0.006021553365968497,0.008614421542747457,0.0,0.0027030769201568934,0.0,0.0,0.024127009740988224
