Words,WordCounts,1-s2.0-S0925527314001339-main.txt,2302.12902.txt,2304.12966.txt,5595_raising_the_cost_of_malicious_.txt,978-3-662-49851-4_1.txt,Big_data_A_review.txt,Data_Mining_with_Big_Data.txt,EBSCO-FullText-2024-03-29 (1).txt,EBSCO-FullText-2024-03-29 (2).txt,EBSCO-FullText-2024-03-29.txt,J of Business Logistics - 2013 - Waller - Data Science  Predictive Analytics  and Big Data  A Revolution That Will.txt,provost-fawcett-2013-data-science-and-its-relationship-to-big-data-and-data-driven-decision-making.txt
sac,46,0.0,0.14141210689051023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
training,152,0.0,0.1288414572960115,0.0,0.024451484657039044,0.0,0.004644639476083956,0.004429740957673702,0.020786797366469656,0.03961461821179495,0.06662785422349166,0.008618030636445003,0.0
rl,57,0.0,0.1267266365854965,0.01688384238016742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
x106,38,0.0,0.11681869699650844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frames,43,0.004395897575119614,0.11088580701230943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phenomenon,55,0.0,0.10466575419694087,0.0014874305989240823,0.0,0.0,0.0,0.006333444613355641,0.0,0.0,0.0,0.0,0.010643111377043558
rr,40,0.0,0.10296539222571591,0.001875982486685269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agents,45,0.0,0.10028388699023748,0.0016571614113012432,0.0,0.0,0.0,0.0,0.0,0.0033211739344298427,0.0,0.0,0.0
network,142,0.0,0.09729520312076717,0.0,0.005641975800386003,0.006305303097074466,0.0214342350929921,0.03066377150801634,0.04476621170337056,0.046184802619360796,0.013976200643593803,0.0,0.006870572657240916
deep,90,0.0,0.0938212454002955,0.0,0.017704766384442617,0.0,0.0,0.002405606343518055,0.015051249296968392,0.02264530109379615,0.01644672292727635,0.01404027190241322,0.0
agent,46,0.0,0.08976470091472669,0.022511789840223225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
number,168,0.0019250236229918088,0.08671144690894723,0.014787330629653327,0.004827112895696511,0.016183910194588723,0.007335407047984441,0.022737038672041465,0.010943053864723667,0.051039425948306655,0.016740691744350437,0.027221386286637936,0.0
2021,134,0.0,0.08145719762365558,0.04310243046379147,0.050652622254719115,0.0,0.0,0.0,0.05741468924593198,0.01974469873131014,0.03226519589806092,0.0,0.0
gradient,56,0.0,0.07972210864065994,0.005395001709998685,0.007925045662729231,0.0,0.0,0.0,0.02245757542903062,0.005406153840313787,0.0,0.0,0.0
106,31,0.004395897575119614,0.07920414786593531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
figure,200,0.0,0.07861837853077881,0.017251885734595546,0.048271128956965115,0.01888122856035351,0.018338517619961102,0.008745014873862101,0.032829161594171,0.04610012666298665,0.03108985609665081,0.023818713000808196,0.011756530353185295
drq,25,0.0,0.07685440591875554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
performance,171,0.017823587986982494,0.07600332452033835,0.0030425403087389518,0.0044693722400055294,0.012487091235377812,0.01697943747008222,0.01619383161745387,0.040528226474656835,0.05183010341712088,0.019928606874087176,0.0031504988290317363,0.008163934353931306
ratio,45,0.0034854230299997788,0.07535934302179742,0.0,0.0,0.0,0.0,0.0,0.0,0.00894303180257078,0.021650343792072174,0.0,0.0
recycling,24,0.0,0.07378022968200534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demonattack,22,0.0,0.06763187720850489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
steps,68,0.0,0.0658848361172786,0.002080678887396199,0.018338613492779283,0.0,0.018578557904335824,0.002214870478836851,0.0,0.010424899529419723,0.00302853882834053,0.0043090153182225015,0.0
bs,20,0.0,0.061483524735004444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
games,20,0.0,0.061483524735004444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
targets,21,0.0,0.05280276524395688,0.0,0.0036743261432539837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,162,0.010694152792189496,0.051382529253186496,0.009127620926216856,0.00595916298667404,0.007492254741226686,0.01697943747008222,0.009716298970472324,0.07092439633064945,0.03353712574048998,0.03985721374817435,0.02520399063225389,0.005442622902620871
neural,77,0.0,0.050886099200160274,0.004519717408462582,0.026557149576663924,0.0,0.0,0.00481121268703611,0.04515374789090518,0.02264530109379615,0.01644672292727635,0.0,0.0
networks,88,0.0,0.04977965395527718,0.0,0.018338613492779283,0.006831561645724757,0.013933918428251868,0.05315689149208443,0.024251263594214596,0.006254939717651835,0.01817123297004318,0.0,0.0
2022,101,0.0,0.049295908600155265,0.028248233802891137,0.026557149576663924,0.0,0.030267704483260563,0.0,0.04515374789090518,0.01811624087503692,0.023025412098186888,0.0,0.0
reset,19,0.004395897575119614,0.04752248871956119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,74,0.0,0.04679456033699363,0.0024629960265023696,0.05547668151707332,0.0,0.0,0.0,0.012303147695556852,0.012340436707068837,0.050190304730317,0.0,0.0
nikishin,15,0.0,0.046112643551253336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arxiv,47,0.0,0.04605293184665398,0.0014874305989240823,0.055352754260318576,0.0,0.0,0.0,0.0,0.0,0.025980412550486606,0.0,0.0
atari,14,0.0,0.04303846731450311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,78,0.0,0.042459116608912884,0.018726109986565792,0.00815049488567968,0.0034157808228623787,0.004644639476083956,0.0,0.03810912850519437,0.018764819152955504,0.01514269414170265,0.0,0.0
v2,21,0.0,0.041979301530797083,0.0016571614113012432,0.0,0.0,0.0,0.0,0.0,0.0,0.00964834643030189,0.0,0.0
using,259,0.014258870389585995,0.04067783565877264,0.0030425403087389518,0.06257121136007741,0.04495352844736012,0.030562987446147993,0.017813214779199258,0.08105645294931367,0.04573244419157725,0.12621451020255212,0.028354489461285624,0.0027213114513104353
expressivity,13,0.0,0.039964291077752886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
default,27,0.0,0.03977298659483753,0.0,0.002913302855806241,0.0,0.0,0.0,0.0,0.01788606360514156,0.0,0.0,0.005321555688521779
fixed,16,0.0,0.039602073932967656,0.0,0.0,0.0,0.008375403207944773,0.0,0.0,0.0,0.0,0.0,0.0
effect,36,0.0,0.03812890101532815,0.008620486092758294,0.004824059262354202,0.0,0.005498075000148977,0.0026218448322986193,0.0,0.0,0.01075506529935364,0.0,0.0
conference,111,0.0041602182327122525,0.03622957351484212,0.010652427285198374,0.03303466114766458,0.0,0.023779106225690724,0.041577970138093556,0.017736987094275798,0.017790745265136843,0.010336783135133285,0.0,0.0031759176448924926
trained,28,0.0,0.03558635642695989,0.0,0.014566514279031205,0.0,0.0,0.0,0.004953338169865961,0.0,0.021650343792072174,0.0,0.0
relu,15,0.0,0.03432179740857197,0.0,0.0,0.0,0.0,0.0,0.0,0.007519441490414242,0.0,0.0,0.0
asterix,11,0.0,0.03381593860425244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,35,0.008657126335620843,0.03292950542232885,0.0,0.004824059262354202,0.0,0.0,0.0052436896645972385,0.0,0.017276611389896373,0.007170043532902428,0.0,0.0
2019,64,0.0,0.03292950542232885,0.007388988079507108,0.024120296311771008,0.0,0.0,0.0,0.01640419692740914,0.007404262024241302,0.0788704788619267,0.0,0.0
percentage,16,0.0,0.03168165914637412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02184473860576565,0.0,0.0
actor,13,0.0,0.03168165914637412,0.0,0.0036743261432539837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zero,21,0.0,0.03139972625908226,0.005949722395696329,0.002913302855806241,0.0,0.0,0.0,0.0,0.002981010600856927,0.0,0.0,0.0
20,69,0.0019250236229918088,0.031216120887221005,0.0,0.0016090376318988369,0.002697318365764787,0.036677035239922204,0.006996011899089681,0.00820729039854275,0.019757197141279995,0.014349164352300376,0.006805346571659484,0.005878265176592647
critic,10,0.0,0.030741762367502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ratios,10,0.0,0.030741762367502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wd,10,0.0,0.030741762367502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gradients,10,0.0,0.030741762367502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021a,10,0.0,0.030741762367502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stationarity,10,0.0,0.030741762367502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bellemare,10,0.0,0.030741762367502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hyper,15,0.0,0.030318384438909003,0.0,0.0,0.0,0.0,0.0035280772163281205,0.0,0.0,0.004824173215150945,0.0,0.0
weights,33,0.0,0.030318384438909003,0.0,0.0,0.0,0.0,0.0,0.005518563943867306,0.06310230475416702,0.0,0.0,0.0
pmlr,22,0.0,0.030318384438909003,0.013257291290409945,0.003245740053732901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parameters,49,0.0,0.02946324169366266,0.0,0.002412029631177101,0.0,0.0,0.007865534496895856,0.00820209846370457,0.04442557214544781,0.028680174131609712,0.0,0.0
non,56,0.006240327349068378,0.028733799684185133,0.010652427285198374,0.013909331009542983,0.005829244332723719,0.0,0.001889907733549707,0.0029561645157126335,0.005337223579541052,0.005168391567566643,0.0,0.0031759176448924926
throughout,22,0.006320921198111423,0.02847218165737855,0.0,0.0026416818875764103,0.0,0.0,0.0,0.008983030171612248,0.0,0.0,0.0,0.00965080389639529
environment,42,0.009751105184215953,0.0278180419161843,0.005201697218490497,0.0,0.0,0.0,0.006644611436510553,0.020786797366469656,0.0,0.00605707765668106,0.008618030636445003,0.003722005106396074
30,43,0.007313328888161964,0.0278180419161843,0.0010403394436980995,0.00203762372141992,0.0,0.004644639476083956,0.006644611436510553,0.0,0.020849799058839446,0.01514269414170265,0.0,0.0
25,59,0.011550141737950853,0.027747663010863115,0.0008215183683140737,0.0016090376318988369,0.010789273463059149,0.0036677035239922203,0.0034980059495448405,0.0054715269323618336,0.011525031665746662,0.00956610956820025,0.027221386286637936,0.0
environments,23,0.002885708778540281,0.02773010982932956,0.0,0.0,0.0040434180618044765,0.010996150000297954,0.0052436896645972385,0.004101049231852285,0.0,0.0,0.0,0.0
castro,9,0.0,0.027667586130752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mujoco,9,0.0,0.027667586130752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
offline,9,0.0,0.027667586130752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
representations,25,0.0,0.027213096091204623,0.0,0.014566514279031205,0.0,0.0,0.012666889226711282,0.0,0.00894303180257078,0.0,0.0,0.0
updates,17,0.0034854230299997788,0.027213096091204623,0.0014874305989240823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012321673035434192,0.0
kumar,21,0.012641842396222847,0.026574036213553316,0.0,0.0,0.0,0.0,0.0,0.004491515085806124,0.0027030769201568934,0.003926356021745737,0.0,0.0
stationary,12,0.0,0.02640138262197844,0.003751964973370538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
activation,30,0.0,0.02640138262197844,0.0,0.0,0.0,0.0,0.0,0.0,0.07519441490414241,0.0,0.0,0.0
architecture,32,0.0,0.025996977964996462,0.0,0.002412029631177101,0.0,0.03848652500104285,0.0026218448322986193,0.004101049231852285,0.017276611389896373,0.0,0.0,0.0
van,16,0.0,0.025654017602153772,0.0,0.0,0.01632303822583791,0.0,0.0,0.0,0.006642347868859685,0.0,0.0,0.0
analyses,14,0.007766289804114872,0.025654017602153772,0.0016571614113012432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
decay,8,0.0,0.02459340989400178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
enviroment,8,0.0,0.02459340989400178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010002000300040005000average,8,0.0,0.02459340989400178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pruning,8,0.0,0.02459340989400178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mnih,8,0.0,0.02459340989400178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
width,10,0.0,0.023761244359780595,0.0,0.0036743261432539837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preprint,18,0.0,0.023761244359780595,0.0,0.03306893528928586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,12,0.0,0.023321834183776157,0.0,0.0,0.00544101274194597,0.0,0.0,0.0,0.0,0.0,0.0,0.005928798789999217
weight,27,0.0,0.02302646592332699,0.0014874305989240823,0.0,0.0,0.0066406968605746955,0.0,0.0,0.04173414841199698,0.0,0.0,0.0
agarwal,16,0.0,0.02302646592332699,0.0,0.002913302855806241,0.0,0.0,0.009500166920033462,0.0,0.0,0.004330068758414435,0.0,0.0
strategies,17,0.0069708460599995576,0.02302646592332699,0.0,0.0,0.0,0.0,0.0,0.0,0.005962021201713854,0.00866013751682887,0.0,0.0
